paper_id,year,semantic_knn,structural_novelty,triple_count,cited_by_count,reference_count,citation_signal,struct_norm,semantic_norm,citation_norm,composite_novelty,transE_score,final_novelty_score
NOVEL_MT_63,2021,0.9785011410713196,0.5411764705882353,170.0,6,40,1.9459101490553128,0.5411764700470587,0.9499474183718124,0.2092953736539021,0.7941280242350706,12.814955711364746,0.48781191929880263
NOVEL_MT_23,2021,0.9340659976005554,0.7207207207207207,222.0,1,21,0.6931471805599453,0.7207207199999999,0.8464957166021011,0.0745525163239789,0.7441463972538687,13.939651489257812,0.2768666014563931
NOVEL_MT_21,2021,0.9222944974899292,0.84,25.0,2,60,1.0986122886681098,0.8399999991599999,0.8190898926594404,0.1181629427079084,0.7531792189643991,14.134113311767578,0.24467727696119035
NOVEL_MT_19,2021,0.9513867497444152,0.6159420289855072,138.0,0,13,0.0,0.6159420283695651,0.8868210344756129,0.0,0.7439631298068421,13.518149375915527,0.35522292436527947
NOVEL_MT_17,2021,0.9285383224487304,0.7520325203252033,246.0,1,29,0.6931471805599453,0.7520325195731707,0.8336264568986258,0.0745525163239789,0.7414002753760701,13.828207969665527,0.30817271113219585
NOVEL_MT_16,2021,0.946126103401184,0.797979797979798,99.0,20,44,3.044522437723423,0.7979797971818181,0.8745734580280665,0.3274583163618105,0.8045432116921912,13.57565975189209,0.3475673595060975
NOVEL_MT_15,2021,0.9905717968940736,0.7878787878787878,66.0,58,38,4.07753744390572,0.787878787090909,0.9780497218371308,0.4385658419656898,0.8860671469007424,12.732592582702637,0.4940228833536396
NOVEL_MT_11,2021,0.9805216789245604,0.7195121951219512,164.0,17,55,2.8903717578961645,0.719512194402439,0.9546515345978672,0.3108784017397958,0.8432463532729744,12.581300735473633,0.5391902667966415
NOVEL_MT_49,2021,0.9435818791389464,0.664179104477612,134.0,2,26,1.0986122886681098,0.6641791038134328,0.868650121023755,0.1181629427079084,0.752707199750106,13.860311508178711,0.2850619718252736
NOVEL_MT_47,2021,0.9884319305419922,0.6494845360824743,97.0,11,26,2.4849066497880004,0.6494845354329897,0.9730677909060826,0.2672679753558662,0.8377711582564423,12.824843406677246,0.47514396834162476
NOVEL_MT_45,2021,0.9285638928413392,0.675,40.0,2,0,1.0986122886681098,0.674999999325,0.8336859886211248,0.1181629427079084,0.7303964861705782,13.53803539276123,0.374580800543684
NOVEL_MT_42,2021,0.9391635656356812,0.7265625,128.0,31,58,3.4657359027997265,0.7265624992734374,0.8583636222040625,0.3727625816198946,0.7834432935595207,14.06649398803711,0.2424855118886497
NOVEL_MT_40,2021,0.9841068387031556,0.6625,80.0,1,41,0.6931471805599453,0.6624999993374999,0.9629983261516296,0.0745525163239789,0.8140540798060386,12.853204727172852,0.473181916133037
NOVEL_MT_39,2021,0.9509337544441224,0.6549295774647887,142.0,17,52,2.8903717578961645,0.6549295768098591,0.8857663932378773,0.3108784017397958,0.7821102308024654,13.63603401184082,0.32870787947631525
NOVEL_MT_37,2021,0.9893997311592102,0.5822784810126582,158.0,23,74,3.1780538303479458,0.5822784804303797,0.9753209764030724,0.3418204916798452,0.8333624287362111,12.718989372253418,0.4983652676058922
NOVEL_MT_35,2021,0.9231378436088562,0.8333333333333334,48.0,2,10,1.0986122886681098,0.8333333325,0.8210533293532205,0.1181629427079084,0.7532202913180452,14.110495567321777,0.2492010022313455
NOVEL_MT_31,2021,0.9105274081230164,0.7286245353159851,269.0,1,27,0.6931471805599453,0.7286245345873605,0.7916943375919894,0.0745525163239789,0.7073661948642626,13.725810050964355,0.3504861214450622
NOVEL_MT_77,2021,0.9499574899673462,0.6833333333333333,60.0,4,16,1.6094379124341005,0.68333333265,0.8834935026019718,0.1731055821971953,0.7724226765710998,13.566816329956055,0.34557803685295985
NOVEL_MT_74,2021,0.9591352343559264,0.7290076335877863,262.0,1,28,0.6931471805599453,0.7290076328587786,0.9048606728470894,0.0745525163239789,0.7866592491971162,13.52455997467041,0.3456373834469542
NOVEL_MT_71,2021,0.938956081867218,0.5905511811023622,127.0,4,11,1.6094379124341005,0.5905511805118109,0.8578805687634625,0.1731055821971953,0.7359371924565054,13.733512878417969,0.3189387585975443
NOVEL_MT_67,2021,0.9511993527412416,0.7258064516129032,62.0,0,33,0.0,0.7258064508870967,0.886384746047792,0.0,0.7656306124108738,13.491703987121582,0.3614739138196094
NOVEL_MT_66,2021,0.9868783950805664,0.7457627118644068,177.0,16,45,2.833213344056216,0.745762711118644,0.9694509265349834,0.3047306401959732,0.8582412548178147,12.688263893127441,0.5080413744311054
NOVEL_MT_64,2021,0.9496694803237916,0.6796875,128.0,6,62,1.9459101490553128,0.6796874993203125,0.8828229728045062,0.2092953736539021,0.774843118192607,13.788688659667969,0.295082206912731
BLOG_NLI_W4220659089,2021,0.817487895488739,0.0,0.0,247,43,5.513428746164983,0.0,0.5750843491450447,0.5930053502742505,0.4618595794289563,,0.4759447017733112
NOVEL_MT_105,2021,0.9314988255500792,0.8,40.0,3,21,1.3862943611198906,0.7999999992,0.840518953692983,0.1491050326479578,0.7632737706898839,13.951889038085938,0.27675436356173305
NOVEL_MT_104,2021,0.949302852153778,0.6329113924050633,158.0,4,55,1.6094379124341005,0.6329113917721519,0.881969407244859,0.1731055821971953,0.7612714216455511,13.636482238769531,0.3303139018229734
NOVEL_MT_101,2021,0.9262876510620116,0.7619047619047619,21.0,3,41,1.3862943611198906,0.761904761142857,0.8283865551700842,0.1491050326479578,0.7471620441124261,13.981867790222168,0.275350321315032
NOVEL_MT_99,2021,0.946185290813446,0.72,50.0,14,26,2.70805020110221,0.7199999992799999,0.874711255231892,0.2912685249051038,0.7854247310088347,13.897395133972168,0.27384418227728446
NOVEL_MT_96,2021,0.9843071103096008,0.628099173553719,121.0,7,48,2.079441541679836,0.6280991729256198,0.9634645885935756,0.2236575489719367,0.8224108014978205,12.795108795166016,0.4862731350798941
NOVEL_MT_93,2021,0.9523439407348632,0.7077922077922078,308.0,29,48,3.4011973816621555,0.7077922070844155,0.8890495191646661,0.3658210412290827,0.8004752089550576,13.563952445983887,0.343733514324537
NOVEL_MT_92,2021,0.9336553812026978,0.7236842105263158,76.0,16,40,2.833213344056216,0.7236842098026316,0.8455397398275268,0.3047306401959732,0.7670877238593925,13.522566795349121,0.37278814079920064
NOVEL_MT_25,2021,0.9491503834724426,0.7021276595744681,141.0,29,60,3.4011973816621555,0.7021276588723404,0.8816144372072106,0.3658210412290827,0.7941377419424237,13.853681564331055,0.2807459521524881
NOVEL_MT_24,2021,0.99025696516037,0.788235294117647,85.0,70,44,4.262679877041316,0.7882352933294117,0.9773167461769044,0.4584791225152151,0.8876166932412368,12.73124885559082,0.4946603681080438
NOVEL_MT_125,2021,0.9492318034172058,0.64,150.0,19,58,2.995732273553991,0.63999999936,0.8818039950928352,0.3222106148451532,0.7774838579215,13.500807762145996,0.36145094662378485
NOVEL_MT_124,2021,0.9870719909667968,0.7692307692307693,65.0,5,28,1.791759469228055,0.7692307684615385,0.9699016468955316,0.1927154590318873,0.8520488524223684,12.860745429992676,0.46834898133863684
NOVEL_MT_122,2021,0.9515420794487,0.6936170212765957,235.0,7,68,2.079441541679836,0.6936170205829787,0.8871826654052896,0.2236575489719367,0.7821170247974921,13.40047836303711,0.3820009149940514
NOVEL_MT_121,2021,0.9835103750228882,0.7407407407407407,81.0,22,39,3.1354942159291497,0.7407407399999999,0.9616096689324152,0.3372429265714705,0.8549992089098377,12.718299865722656,0.5046932181723576
NOVEL_MT_120,2021,0.9540117383003236,0.6649484536082474,194.0,52,57,3.970291913552122,0.6649484529432989,0.8929324029111264,0.4270308831912757,0.8007454609455759,13.607391357421875,0.33204089774444284
NOVEL_MT_118,2021,0.9348195791244508,0.6936936936936937,111.0,28,35,3.367295829986474,0.693693693,0.8482501678085089,0.3621747074408277,0.768731326810039,13.838223457336426,0.29929899990402015
NOVEL_MT_117,2021,0.942959189414978,0.7478991596638656,238.0,36,49,3.610917912644224,0.7478991589159664,0.8672004056276199,0.3883778570800592,0.7954579014305331,13.972525596618652,0.26002297955927056
NOVEL_MT_116,2021,0.9506295323371888,0.6881720430107527,186.0,4,41,1.6094379124341005,0.6881720423225807,0.8850581183855871,0.1731055821971953,0.7744856495541466,13.798371315002441,0.2918595518936224
NOVEL_MT_115,2021,0.9450758099555968,0.7094017094017094,117.0,12,26,2.5649493574615367,0.7094017086923077,0.8721282168109418,0.2758770924926137,0.7799578027553821,13.513771057128906,0.3628371063968688
NOVEL_MT_113,2021,0.944280445575714,0.7197452229299363,157.0,2,34,1.0986122886681098,0.719745222210191,0.8702764888272113,0.1181629427079084,0.764958880891877,13.480456352233887,0.3712977704290003
NOVEL_MT_112,2021,0.929838001728058,0.8095238095238095,126.0,8,34,2.19722457733622,0.8095238087142856,0.8366523058708416,0.2363258854158169,0.771193964394028,14.024214744567871,0.2619354176820556
NOVEL_MT_110,2021,0.9523590803146362,0.7398373983739838,123.0,1,0,0.6931471805599453,0.7398373976341464,0.8890847663849802,0.0745525163239789,0.7777820676287134,13.630891799926758,0.3283919186245431
NOVEL_MT_109,2021,0.9311457872390748,0.6956521739130435,23.0,6,26,1.9459101490553128,0.6956521732173913,0.8396970273704689,0.2092953736539021,0.7478478911681966,13.885429382324219,0.292340138178673
NOVEL_MT_108,2021,0.9373959302902222,0.6153846153846154,156.0,54,43,4.007333185232471,0.6153846147692308,0.854248301079549,0.4310149144173413,0.7641522251512646,13.834253311157227,0.29750880308286776
NOVEL_MT_107,2021,0.924057960510254,0.7567567567567568,111.0,7,69,2.079441541679836,0.756756756,0.8231954999830803,0.2236575489719367,0.7499539560853499,13.687520027160645,0.34507708179574614
NOVEL_MT_10,2021,0.9527398347854614,0.6833333333333333,120.0,13,44,2.6390573296152584,0.68333333265,0.8899712200990142,0.283847889977881,0.788031309597098,13.40137004852295,0.3805419143979665
NOVEL_MT_5,2021,0.9478248357772828,0.5955882352941176,136.0,13,34,2.6390573296152584,0.5955882346985294,0.8785283626695775,0.283847889977881,0.7624722898061981,13.763240814208984,0.3028410540452394
NOVEL_MT_4,2021,0.9395760297775269,0.8333333333333334,30.0,0,23,0.0,0.8333333325,0.859323900804738,0.0,0.7681933970633166,14.040340423583984,0.248041233130877
NOVEL_MT_2,2021,0.9498156309127808,0.6212121212121212,132.0,12,71,2.5649493574615367,0.621212120590909,0.8831632333722597,0.2758770924926137,0.7700443967280248,13.887441635131836,0.27231964111845786
NOVEL_MT_0,2021,0.9428442120552064,0.6164383561643836,73.0,0,24,0.0,0.6164383555479451,0.8669327210292527,0.0,0.7301405758300659,13.845006942749023,0.28933877507389005
NOVEL_MT_141,2021,0.9544001817703248,0.6756756756756757,185.0,2,25,1.0986122886681098,0.6756756749999999,0.8938367577724852,0.1181629427079084,0.7726371597115305,13.426681518554688,0.3730073729647706
NOVEL_MT_140,2021,0.948322296142578,0.7558139534883721,172.0,3,45,1.3862943611198906,0.7558139527325581,0.879686525270912,0.1491050326479578,0.7818538615009457,13.686408042907715,0.3199107087020377
NOVEL_MT_139,2021,0.9878031611442566,0.6789473684210526,190.0,55,69,4.02535169073515,0.6789473677421052,0.9716039211143882,0.4329529226258389,0.8592075105910767,12.586562156677246,0.5303570928874954
NOVEL_MT_137,2021,0.9388532638549804,0.7040816326530612,98.0,6,28,1.9459101490553128,0.7040816319489795,0.857641192956213,0.2092953736539021,0.7620946988245352,13.458873748779297,0.3819249807547373
NOVEL_MT_133,2021,0.9435830116271972,0.6510067114093959,149.0,2,17,1.0986122886681098,0.6510067107583891,0.8686527576268495,0.1181629427079084,0.7500745667612634,13.711252212524414,0.319187842877898
NOVEL_MT_132,2021,0.9454973936080932,0.6973684210526315,228.0,2,58,1.0986122886681098,0.697368420355263,0.8731097270049559,0.1181629427079084,0.7624667872453127,13.472273826599121,0.3718961987484143
NOVEL_MT_130,2021,0.9394015073776244,0.7282608695652174,92.0,1,21,0.6931471805599453,0.7282608688369565,0.8589175863910415,0.0745525163239789,0.7543497358735182,13.832588195800781,0.29578885209152495
NOVEL_MT_128,2021,0.9855377078056335,0.8363636363636363,110.0,13,38,2.6390573296152584,0.8363636355272726,0.9663296047770362,0.283847889977881,0.8720882394471678,12.704638481140137,0.5056970147904006
NOVEL_MT_127,2021,0.9510010480880736,0.6170212765957447,94.0,1,15,0.6931471805599453,0.6170212759787234,0.8859230629691142,0.0745525163239789,0.7510056509065225,13.443325996398926,0.3727577900410881
NOVEL_MT_167,2021,0.9851174354553224,0.7205882352941176,204.0,28,34,3.367295829986474,0.7205882345735294,0.9653511474918685,0.3621747074408277,0.8560809209030964,12.723798751831055,0.501750585362616
NOVEL_MT_165,2021,0.9358266592025756,0.7339449541284404,109.0,1,21,0.6931471805599453,0.7339449533944954,0.8505948018022965,0.0745525163239789,0.7496606035729045,14.020724296569824,0.2564604309846724
NOVEL_MT_161,2021,0.9842340350151062,0.7037037037037037,27.0,4,22,1.6094379124341005,0.703703703,0.9632944583096988,0.1731055821971953,0.8323574196365086,12.529512405395508,0.5471578655971054
NOVEL_MT_156,2021,0.9349403381347656,0.7322834645669292,127.0,3,61,1.3862943611198906,0.7322834638346456,0.8485313129595157,0.1491050326479578,0.7553391151033859,13.820478439331055,0.3032351983375027
NOVEL_MT_155,2021,0.9332724809646606,0.6,40.0,2,29,1.0986122886681098,0.5999999993999999,0.844648290444472,0.1181629427079084,0.7230700974619212,13.530657768249512,0.371336868478813
NOVEL_MT_154,2021,0.9803964495658876,0.7534246575342466,146.0,35,60,3.58351893845611,0.7534246567808218,0.9543599818030672,0.3854309180637747,0.8572800104246888,12.820365905761719,0.4845876042234921
NOVEL_MT_153,2021,0.9391485452651978,0.5846994535519126,183.0,3,109,1.3862943611198906,0.584699452967213,0.8583286525209165,0.1491050326479578,0.7326804506228799,13.652772903442383,0.33722250122721664
NOVEL_MT_150,2021,0.9907204508781432,0.6206896551724138,174.0,35,39,3.58351893845611,0.6206896545517241,0.9783958106854086,0.3854309180637747,0.8475580901965083,12.653982162475586,0.5118649631073413
NOVEL_MT_148,2021,0.9544163942337036,0.71,200.0,7,31,2.079441541679836,0.7099999992899999,0.8938745028273092,0.2236575489719367,0.7900779067343101,13.4732666015625,0.3623247542548268
NOVEL_MT_144,2021,0.9838348627090454,0.7198275862068966,232.0,102,44,4.634728988229636,0.7198275854870689,0.9623651251032358,0.4984954397031205,0.8674706486399909,12.73332691192627,0.5009128275442029
NOVEL_MT_179,2021,0.9877514839172364,0.6770833333333334,96.0,37,52,3.6375861597263857,0.67708333265625,0.971483608752136,0.391246201613061,0.8545798128190515,12.657793998718262,0.5141027358140158
NOVEL_MT_177,2021,0.9396950006484984,0.782608695652174,92.0,22,57,3.1354942159291497,0.7826086948695652,0.8596008828982274,0.3372429265714705,0.7919666496598193,13.940436363220215,0.2707895800886368
NOVEL_MT_174,2021,0.9420593976974488,0.6323529411764706,68.0,8,1,2.19722457733622,0.6323529405441176,0.8651055550848749,0.2363258854158169,0.7556770652098176,13.826748847961426,0.2943411821947801
NOVEL_MT_172,2021,0.9809679985046388,0.6859903381642513,207.0,13,38,2.6390573296152584,0.6859903374782609,0.9556906337542056,0.283847889977881,0.8345663001213841,12.701659202575684,0.5111666562145581
NOVEL_MT_168,2021,0.930760383605957,0.7419354838709677,155.0,7,69,2.079441541679836,0.7419354831290322,0.8387997497068895,0.2236575489719367,0.7579126763178229,13.667004585266113,0.342752170453024
NOVEL_MT_198,2021,0.9901374578475952,0.6973684210526315,228.0,13,32,2.6390573296152584,0.697368420355263,0.9770385151661592,0.283847889977881,0.851785433685152,12.772711753845215,0.485292660482766
NOVEL_MT_193,2021,0.9335503578186036,0.6829268292682927,41.0,5,22,1.791759469228055,0.6829268285853658,0.845295229582673,0.1927154590318873,0.7475635723281329,13.55032730102539,0.3665424153392211
NOVEL_MT_192,2021,0.9418121576309204,0.8,50.0,15,38,2.772588722239781,0.7999999992,0.8645299429988049,0.2982100652959156,0.7949919664687549,13.837601661682129,0.29211546089887747
NOVEL_MT_190,2021,0.9272621273994446,0.7469879518072289,83.0,3,29,1.3862943611198906,0.7469879510602409,0.8306552827484723,0.1491050326479578,0.7457667914007746,13.64585018157959,0.3512604716271635
NOVEL_MT_189,2021,0.9745506048202516,0.6071428571428571,56.0,7,21,2.079441541679836,0.6071428565357142,0.9407499753986664,0.2236575489719367,0.802319308983403,12.652746200561523,0.5290885619009699
NOVEL_MT_187,2021,0.9902198910713196,0.6923076923076923,78.0,37,28,3.6375861597263857,0.6923076916153845,0.9772304321177104,0.391246201613061,0.8616474609667804,12.779656410217285,0.4836163219563601
NOVEL_MT_186,2021,0.9888466000556946,0.6518518518518519,135.0,20,45,3.044522437723423,0.6518518512,0.974033203944363,0.3274583163618105,0.8449394446372351,12.810588836669922,0.47797310975406265
NOVEL_MT_185,2021,0.97734797000885,0.6743119266055045,218.0,22,44,3.1354942159291497,0.6743119259311926,0.9472626625788542,0.3372429265714705,0.8316705416485835,12.902097702026367,0.4690689405236311
NOVEL_MT_183,2021,0.931450366973877,1.0,4.0,5,79,1.791759469228055,0.999999999,0.8404061348342623,0.1927154590318873,0.8075558400871723,13.883749008178711,0.2924057607115675
NOVEL_MT_182,2021,0.9507102966308594,0.8,105.0,19,51,2.995732273553991,0.7999999992,0.8852461498167885,0.3222106148451532,0.8118933661962673,13.903592109680176,0.267684684961739
NOVEL_MT_181,2021,0.9434933662414552,0.7714285714285715,35.0,4,44,1.6094379124341005,0.7714285706571429,0.8684440496766453,0.1731055821971953,0.7795071071247998,13.63220500946045,0.33737958242153704
NOVEL_MT_180,2021,0.982465922832489,0.774390243902439,164.0,1,27,0.6931471805599453,0.7743902431280487,0.959178027036514,0.0745525163239789,0.8337579191835673,12.690873146057129,0.5120667919412726
NOVEL_MT_209,2021,0.9355510473251344,0.6291390728476821,151.0,0,18,0.0,0.629139072218543,0.849953135870285,0.0,0.7207950095529081,13.819587707519531,0.3027993106682671
NOVEL_MT_208,2021,0.9815900921821594,0.7043795620437956,274.0,66,45,4.204692619390966,0.7043795613394159,0.9571389614645016,0.4522422133943151,0.8560974066324657,12.709667205810547,0.5086814800691145
NOVEL_MT_207,2021,0.9858528971672058,0.6470588235294118,102.0,5,18,1.791759469228055,0.647058822882353,0.9670634130487664,0.1927154590318873,0.8256276996137957,12.643135070800781,0.5194479787186747
