entity_id,name,domain,first_year,origin_domain,origin_year
E_95f808ad07,significantly outperform,QA,2013.0,SUM,2010.0
E_95f808ad07,significantly outperform,DIA,2017.0,SUM,2010.0
E_963cc5239e,publisher's,DIA,2022.0,DIA,2022.0
E_963cc5239e,publisher's,MT,2022.0,DIA,2022.0
E_963cc5239e,publisher's,QA,2022.0,DIA,2022.0
E_963cc5239e,publisher's,SA,2022.0,DIA,2022.0
E_963cc5239e,publisher's,SUM,2022.0,DIA,2022.0
E_97081c1611,diversity,SUM,2014.0,SUM,2014.0
E_97081c1611,diversity,QA,2016.0,SUM,2014.0
E_97081c1611,diversity,DIA,2017.0,SUM,2014.0
E_97081c1611,diversity,MT,2018.0,SUM,2014.0
E_97081c1611,diversity,SA,2022.0,SUM,2014.0
E_97523c41f1,hidden layers,MT,2015.0,MT,2015.0
E_97523c41f1,hidden layers,QA,2016.0,MT,2015.0
E_97523c41f1,hidden layers,SA,2017.0,MT,2015.0
E_97523c41f1,hidden layers,DIA,2019.0,MT,2015.0
E_984f6b4726,vectors,SA,2012.0,SA,2012.0
E_984f6b4726,vectors,MT,2013.0,SA,2012.0
E_984f6b4726,vectors,SUM,2013.0,SA,2012.0
E_984f6b4726,vectors,QA,2016.0,SA,2012.0
E_984f6b4726,vectors,DIA,2020.0,SA,2012.0
E_9850404df9,our system,MT,2010.0,MT,2010.0
E_9850404df9,our system,QA,2012.0,MT,2010.0
E_9850404df9,our system,SA,2013.0,MT,2010.0
E_9850404df9,our system,SUM,2013.0,MT,2010.0
E_9850404df9,our system,DIA,2018.0,MT,2010.0
E_989dd07400,scratch,MT,2012.0,MT,2012.0
E_989dd07400,scratch,DIA,2016.0,MT,2012.0
E_989dd07400,scratch,SUM,2018.0,MT,2012.0
E_989dd07400,scratch,QA,2019.0,MT,2012.0
E_989dd07400,scratch,SA,2019.0,MT,2012.0
E_996be9c40a,good results,MT,2014.0,MT,2014.0
E_996be9c40a,good results,SA,2014.0,MT,2014.0
E_996be9c40a,good results,QA,2016.0,MT,2014.0
E_996be9c40a,good results,DIA,2018.0,MT,2014.0
E_996be9c40a,good results,SUM,2019.0,MT,2014.0
E_9a0364b9e9,content,SUM,2012.0,SUM,2012.0
E_9a0364b9e9,content,QA,2013.0,SUM,2012.0
E_9a0364b9e9,content,MT,2018.0,SUM,2012.0
E_9a0364b9e9,content,SA,2020.0,SUM,2012.0
E_9a0364b9e9,content,DIA,2022.0,SUM,2012.0
E_9a7b02ceac,revisiting,DIA,2022.0,DIA,2022.0
E_9a7b02ceac,revisiting,MT,2022.0,DIA,2022.0
E_9a7b02ceac,revisiting,QA,2022.0,DIA,2022.0
E_9a7b02ceac,revisiting,SA,2022.0,DIA,2022.0
E_9a7b02ceac,revisiting,SUM,2022.0,DIA,2022.0
E_9a91380374,corpus,MT,2012.0,MT,2012.0
E_9a91380374,corpus,SUM,2015.0,MT,2012.0
E_9a91380374,corpus,DIA,2018.0,MT,2012.0
E_9a91380374,corpus,QA,2018.0,MT,2012.0
E_9a91380374,corpus,SA,2018.0,MT,2012.0
E_9b5b7dc72a,previous work,MT,2010.0,MT,2010.0
E_9b5b7dc72a,previous work,SUM,2014.0,MT,2010.0
E_9b5b7dc72a,previous work,QA,2016.0,MT,2010.0
E_9b5b7dc72a,previous work,SA,2018.0,MT,2010.0
E_9b5b7dc72a,previous work,DIA,2021.0,MT,2010.0
E_9b732bf885,traditional,DIA,2022.0,DIA,2022.0
E_9b732bf885,traditional,MT,2022.0,DIA,2022.0
E_9b732bf885,traditional,QA,2022.0,DIA,2022.0
E_9b732bf885,traditional,SA,2022.0,DIA,2022.0
E_9b732bf885,traditional,SUM,2022.0,DIA,2022.0
E_9b9f55e1d9,significant improvement,DIA,2010.0,DIA,2010.0
E_9b9f55e1d9,significant improvement,MT,2010.0,DIA,2010.0
E_9b9f55e1d9,significant improvement,SA,2010.0,DIA,2010.0
E_9b9f55e1d9,significant improvement,QA,2016.0,DIA,2010.0
E_9b9f55e1d9,significant improvement,SUM,2018.0,DIA,2010.0
E_9bf18d329f,selective,MT,2020.0,MT,2020.0
E_9bf18d329f,selective,DIA,2022.0,MT,2020.0
E_9bf18d329f,selective,QA,2022.0,MT,2020.0
E_9bf18d329f,selective,SA,2022.0,MT,2020.0
E_9bf18d329f,selective,SUM,2022.0,MT,2020.0
E_9c0bc9434e,explainable,DIA,2022.0,MT,2022.0
E_9c0bc9434e,explainable,MT,2022.0,MT,2022.0
E_9c0bc9434e,explainable,QA,2022.0,MT,2022.0
E_9c0bc9434e,explainable,SA,2022.0,MT,2022.0
E_9c70933aff,global,MT,2018.0,MT,2018.0
E_9c70933aff,global,DIA,2022.0,MT,2018.0
E_9c70933aff,global,QA,2022.0,MT,2018.0
E_9c70933aff,global,SA,2022.0,MT,2018.0
E_9c70933aff,global,SUM,2022.0,MT,2018.0
E_9cb9ce5bd9,generation,MT,2012.0,MT,2012.0
E_9cb9ce5bd9,generation,DIA,2019.0,MT,2012.0
E_9cb9ce5bd9,generation,QA,2019.0,MT,2012.0
E_9cb9ce5bd9,generation,SA,2019.0,MT,2012.0
E_9cb9ce5bd9,generation,SUM,2019.0,MT,2012.0
E_9cc49ff7cd,sentences,MT,2010.0,SA,2010.0
E_9cc49ff7cd,sentences,SA,2010.0,SA,2010.0
E_9cc49ff7cd,sentences,SUM,2010.0,SA,2010.0
E_9cc49ff7cd,sentences,QA,2012.0,SA,2010.0
E_9cc49ff7cd,sentences,DIA,2019.0,SA,2010.0
E_9ce90fddf2,towards,DIA,2022.0,DIA,2022.0
E_9ce90fddf2,towards,MT,2022.0,DIA,2022.0
E_9ce90fddf2,towards,QA,2022.0,DIA,2022.0
E_9ce90fddf2,towards,SA,2022.0,DIA,2022.0
E_9ce90fddf2,towards,SUM,2022.0,DIA,2022.0
E_9d173a589b,can be used,DIA,2022.0,DIA,2022.0
E_9d173a589b,can be used,QA,2022.0,DIA,2022.0
E_9d173a589b,can be used,SA,2022.0,DIA,2022.0
E_9d173a589b,can be used,SUM,2022.0,DIA,2022.0
E_9d173a589b,can be used,MT,2023.0,DIA,2022.0
E_9efab2399c,common,DIA,2022.0,SUM,2022.0
E_9efab2399c,common,MT,2022.0,SUM,2022.0
E_9efab2399c,common,QA,2022.0,SUM,2022.0
E_9efab2399c,common,SA,2022.0,SUM,2022.0
E_9efab2399c,common,SUM,2022.0,SUM,2022.0
E_9f79df1a59,much worse,SA,2015.0,SA,2015.0
E_9f79df1a59,much worse,MT,2018.0,SA,2015.0
E_9f79df1a59,much worse,DIA,2019.0,SA,2015.0
E_9f79df1a59,much worse,QA,2020.0,SA,2015.0
E_9f79df1a59,much worse,SUM,2020.0,SA,2015.0
E_9fc7f6cbb9,f1 score,MT,2014.0,SA,2014.0
E_9fc7f6cbb9,f1 score,SA,2014.0,SA,2014.0
E_9fc7f6cbb9,f1 score,QA,2016.0,SA,2014.0
E_9fc7f6cbb9,f1 score,DIA,2020.0,SA,2014.0
E_9fc7f6cbb9,f1 score,SUM,2021.0,SA,2014.0
E_9ff28bfa80,healthcare,DIA,2022.0,DIA,2022.0
E_9ff28bfa80,healthcare,MT,2022.0,DIA,2022.0
E_9ff28bfa80,healthcare,QA,2022.0,DIA,2022.0
E_9ff28bfa80,healthcare,SA,2022.0,DIA,2022.0
E_a04fe4e390,alternative,MT,2017.0,MT,2017.0
E_a04fe4e390,alternative,DIA,2022.0,MT,2017.0
E_a04fe4e390,alternative,QA,2022.0,MT,2017.0
E_a04fe4e390,alternative,SA,2022.0,MT,2017.0
E_a04fe4e390,alternative,SUM,2022.0,MT,2017.0
E_a05550b785,recall,MT,2011.0,MT,2011.0
E_a05550b785,recall,SUM,2012.0,MT,2011.0
E_a05550b785,recall,QA,2013.0,MT,2011.0
E_a05550b785,recall,SA,2014.0,MT,2011.0
E_a05550b785,recall,DIA,2015.0,MT,2011.0
E_a07508e576,fine- tuning,MT,2018.0,MT,2018.0
E_a07508e576,fine- tuning,DIA,2020.0,MT,2018.0
E_a07508e576,fine- tuning,QA,2020.0,MT,2018.0
E_a07508e576,fine- tuning,SA,2020.0,MT,2018.0
E_a07508e576,fine- tuning,SUM,2020.0,MT,2018.0
E_a086c3e969,studies,DIA,2022.0,DIA,2022.0
E_a086c3e969,studies,MT,2022.0,DIA,2022.0
E_a086c3e969,studies,QA,2022.0,DIA,2022.0
E_a086c3e969,studies,SA,2022.0,DIA,2022.0
E_a086c3e969,studies,SUM,2022.0,DIA,2022.0
E_a0d8f160d7,of research on,DIA,2022.0,DIA,2022.0
E_a0d8f160d7,of research on,MT,2022.0,DIA,2022.0
E_a0d8f160d7,of research on,QA,2022.0,DIA,2022.0
E_a0d8f160d7,of research on,SA,2023.0,DIA,2022.0
E_a0f35e86dd,adagrad,SA,2013.0,SA,2013.0
E_a0f35e86dd,adagrad,MT,2015.0,SA,2013.0
E_a0f35e86dd,adagrad,QA,2015.0,SA,2013.0
E_a0f35e86dd,adagrad,SUM,2019.0,SA,2013.0
E_a0f35e86dd,adagrad,DIA,2020.0,SA,2013.0
E_a130579793,gradient clipping,DIA,2016.0,DIA,2016.0
E_a130579793,gradient clipping,MT,2017.0,DIA,2016.0
E_a130579793,gradient clipping,SUM,2017.0,DIA,2016.0
E_a130579793,gradient clipping,QA,2018.0,DIA,2016.0
E_a130579793,gradient clipping,SA,2019.0,DIA,2016.0
E_a175778637,final performance,SA,2014.0,SA,2014.0
E_a175778637,final performance,MT,2016.0,SA,2014.0
E_a175778637,final performance,QA,2016.0,SA,2014.0
E_a175778637,final performance,DIA,2020.0,SA,2014.0
E_a175778637,final performance,SUM,2021.0,SA,2014.0
E_a27a84367b,on machine learning,DIA,2022.0,DIA,2022.0
E_a27a84367b,on machine learning,MT,2022.0,DIA,2022.0
E_a27a84367b,on machine learning,QA,2022.0,DIA,2022.0
E_a27a84367b,on machine learning,SA,2022.0,DIA,2022.0
E_a27a84367b,on machine learning,SUM,2023.0,DIA,2022.0
E_a363b8d135,answer,MT,2013.0,QA,2013.0
E_a363b8d135,answer,QA,2013.0,QA,2013.0
E_a363b8d135,answer,DIA,2016.0,QA,2013.0
E_a363b8d135,answer,SUM,2019.0,QA,2013.0
E_a363b8d135,answer,SA,2021.0,QA,2013.0
E_a3b1292058,have shown that,DIA,2022.0,DIA,2022.0
E_a3b1292058,have shown that,MT,2022.0,DIA,2022.0
E_a3b1292058,have shown that,QA,2022.0,DIA,2022.0
E_a3b1292058,have shown that,SA,2022.0,DIA,2022.0
E_a3b1292058,have shown that,SUM,2022.0,DIA,2022.0
E_a4157ff94f,summarization,SUM,2010.0,SUM,2010.0
E_a4157ff94f,summarization,QA,2019.0,SUM,2010.0
E_a4157ff94f,summarization,MT,2020.0,SUM,2010.0
E_a4157ff94f,summarization,DIA,2021.0,SUM,2010.0
E_a4157ff94f,summarization,SA,2023.0,SUM,2010.0
E_a434f46aa7,automated,DIA,2022.0,DIA,2022.0
E_a434f46aa7,automated,MT,2022.0,DIA,2022.0
E_a434f46aa7,automated,QA,2022.0,DIA,2022.0
E_a434f46aa7,automated,SA,2022.0,DIA,2022.0
E_a434f46aa7,automated,SUM,2022.0,DIA,2022.0
E_a49374aae2,statistically significant improvements,MT,2011.0,SA,2011.0
E_a49374aae2,statistically significant improvements,SA,2011.0,SA,2011.0
E_a49374aae2,statistically significant improvements,SUM,2016.0,SA,2011.0
E_a49374aae2,statistically significant improvements,QA,2018.0,SA,2011.0
E_a4c8134a55,abbreviations,DIA,2022.0,DIA,2022.0
E_a4c8134a55,abbreviations,MT,2022.0,DIA,2022.0
E_a4c8134a55,abbreviations,QA,2022.0,DIA,2022.0
E_a4c8134a55,abbreviations,SA,2022.0,DIA,2022.0
E_a4c8134a55,abbreviations,SUM,2022.0,DIA,2022.0
E_a542e9b744,knowledge,SA,2012.0,SA,2012.0
E_a542e9b744,knowledge,QA,2013.0,SA,2012.0
E_a542e9b744,knowledge,SUM,2016.0,SA,2012.0
E_a542e9b744,knowledge,MT,2017.0,SA,2012.0
E_a542e9b744,knowledge,DIA,2018.0,SA,2012.0
E_a57da4024d,targeting,DIA,2022.0,DIA,2022.0
E_a57da4024d,targeting,MT,2022.0,DIA,2022.0
E_a57da4024d,targeting,QA,2022.0,DIA,2022.0
E_a57da4024d,targeting,SA,2022.0,DIA,2022.0
E_a57da4024d,targeting,SUM,2022.0,DIA,2022.0
E_a617908b17,validation,MT,2017.0,SA,2017.0
E_a617908b17,validation,SA,2017.0,SA,2017.0
E_a617908b17,validation,DIA,2018.0,SA,2017.0
E_a617908b17,validation,QA,2021.0,SA,2017.0
E_a65b94a37c,similarity,MT,2012.0,MT,2012.0
E_a65b94a37c,similarity,QA,2014.0,MT,2012.0
E_a65b94a37c,similarity,SUM,2014.0,MT,2012.0
E_a65b94a37c,similarity,SA,2016.0,MT,2012.0
E_a65b94a37c,similarity,DIA,2019.0,MT,2012.0
E_a68b4c5287,more effective,MT,2010.0,MT,2010.0
E_a68b4c5287,more effective,QA,2011.0,MT,2010.0
E_a68b4c5287,more effective,SA,2015.0,MT,2010.0
E_a68b4c5287,more effective,DIA,2017.0,MT,2010.0
E_a68b4c5287,more effective,SUM,2021.0,MT,2010.0
E_a68de436d6,prospective,DIA,2022.0,DIA,2022.0
E_a68de436d6,prospective,MT,2022.0,DIA,2022.0
E_a68de436d6,prospective,QA,2022.0,DIA,2022.0
E_a68de436d6,prospective,SUM,2022.0,DIA,2022.0
E_a6b99a7444,similar performance,MT,2010.0,MT,2010.0
E_a6b99a7444,similar performance,SA,2013.0,MT,2010.0
E_a6b99a7444,similar performance,DIA,2018.0,MT,2010.0
E_a6b99a7444,similar performance,QA,2018.0,MT,2010.0
E_a6b99a7444,similar performance,SUM,2018.0,MT,2010.0
E_a6d414ac4f,german,MT,2010.0,MT,2010.0
E_a6d414ac4f,german,SA,2022.0,MT,2010.0
E_a74ec9c5b6,distance,MT,2011.0,MT,2011.0
E_a74ec9c5b6,distance,QA,2018.0,MT,2011.0
E_a74ec9c5b6,distance,SA,2018.0,MT,2011.0
E_a74ec9c5b6,distance,SUM,2018.0,MT,2011.0
E_a74ec9c5b6,distance,DIA,2020.0,MT,2011.0
E_a7b5815bef,word vectors,MT,2015.0,SA,2015.0
E_a7b5815bef,word vectors,QA,2015.0,SA,2015.0
E_a7b5815bef,word vectors,SA,2015.0,SA,2015.0
E_a7b5815bef,word vectors,DIA,2016.0,SA,2015.0
E_a80da1282f,summary,SA,2010.0,SA,2010.0
E_a80da1282f,summary,SUM,2010.0,SA,2010.0
E_a80da1282f,summary,QA,2019.0,SA,2010.0
E_a80da1282f,summary,DIA,2021.0,SA,2010.0
E_a80da1282f,summary,MT,2022.0,SA,2010.0
E_a8ffd7d52a,best scores,MT,2012.0,MT,2012.0
E_a8ffd7d52a,best scores,SUM,2012.0,MT,2012.0
E_a8ffd7d52a,best scores,QA,2018.0,MT,2012.0
E_a8ffd7d52a,best scores,SA,2018.0,MT,2012.0
E_a96924f2c4,target side,MT,2012.0,MT,2012.0
E_a96924f2c4,target side,DIA,2021.0,MT,2012.0
E_a972b32f3f,of artificial intelligence,DIA,2022.0,DIA,2022.0
E_a972b32f3f,of artificial intelligence,MT,2022.0,DIA,2022.0
E_a972b32f3f,of artificial intelligence,QA,2022.0,DIA,2022.0
E_a972b32f3f,of artificial intelligence,SA,2022.0,DIA,2022.0
E_a972b32f3f,of artificial intelligence,SUM,2023.0,DIA,2022.0
E_a9784ab70a,hidden states,MT,2017.0,SUM,2017.0
E_a9784ab70a,hidden states,QA,2017.0,SUM,2017.0
E_a9784ab70a,hidden states,SUM,2017.0,SUM,2017.0
E_a9784ab70a,hidden states,SA,2018.0,SUM,2017.0
E_a9784ab70a,hidden states,DIA,2019.0,SUM,2017.0
E_a98abe6be3,systematic,DIA,2022.0,DIA,2022.0
E_a98abe6be3,systematic,MT,2022.0,DIA,2022.0
E_a98abe6be3,systematic,QA,2022.0,DIA,2022.0
E_a98abe6be3,systematic,SA,2022.0,DIA,2022.0
E_a98abe6be3,systematic,SUM,2022.0,DIA,2022.0
E_a99dca5593,cancer,DIA,2022.0,DIA,2022.0
E_a99dca5593,cancer,MT,2022.0,DIA,2022.0
E_a99dca5593,cancer,QA,2022.0,DIA,2022.0
E_a99dca5593,cancer,SUM,2022.0,DIA,2022.0
E_a9a07bad99,all the baselines,QA,2012.0,QA,2012.0
E_a9a07bad99,all the baselines,SA,2014.0,QA,2012.0
E_a9a07bad99,all the baselines,SUM,2016.0,QA,2012.0
E_a9a07bad99,all the baselines,DIA,2017.0,QA,2012.0
E_a9a07bad99,all the baselines,MT,2019.0,QA,2012.0
E_a9f0a3a63f,responses,DIA,2016.0,DIA,2016.0
E_a9f0a3a63f,responses,QA,2020.0,DIA,2016.0
E_a9f0e61a13,second,MT,2010.0,MT,2010.0
E_a9f0e61a13,second,SA,2014.0,MT,2010.0
E_a9f0e61a13,second,QA,2016.0,MT,2010.0
E_a9f0e61a13,second,DIA,2018.0,MT,2010.0
E_a9f0e61a13,second,SUM,2021.0,MT,2010.0
E_a9f8a82b19,all methods,MT,2011.0,MT,2011.0
E_a9f8a82b19,all methods,SA,2013.0,MT,2011.0
E_a9f8a82b19,all methods,SUM,2017.0,MT,2011.0
E_a9f8a82b19,all methods,DIA,2019.0,MT,2011.0
E_a9f8a82b19,all methods,QA,2019.0,MT,2011.0
E_aa59d67c21,metrics,DIA,2019.0,SUM,2019.0
E_aa59d67c21,metrics,MT,2019.0,SUM,2019.0
E_aa59d67c21,metrics,QA,2019.0,SUM,2019.0
E_aa59d67c21,metrics,SUM,2019.0,SUM,2019.0
E_ab256241aa,as well,MT,2012.0,SUM,2012.0
E_ab256241aa,as well,SUM,2012.0,SUM,2012.0
E_ab256241aa,as well,DIA,2018.0,SUM,2012.0
E_ab256241aa,as well,QA,2018.0,SUM,2012.0
E_ab256241aa,as well,SA,2020.0,SUM,2012.0
E_ab5666a350,tokenization,MT,2017.0,QA,2017.0
E_ab5666a350,tokenization,QA,2017.0,QA,2017.0
E_ab5666a350,tokenization,DIA,2020.0,QA,2017.0
E_abfa37f26d,sentiment classification,SA,2011.0,SA,2011.0
E_abfa37f26d,sentiment classification,QA,2021.0,SA,2011.0
E_ac039d76af,approval and consent,DIA,2022.0,DIA,2022.0
E_ac039d76af,approval and consent,MT,2022.0,DIA,2022.0
E_ac039d76af,approval and consent,QA,2022.0,DIA,2022.0
E_ac039d76af,approval and consent,SA,2022.0,DIA,2022.0
E_ac039d76af,approval and consent,SUM,2022.0,DIA,2022.0
E_ac15dd3026,experimental,DIA,2022.0,DIA,2022.0
E_ac15dd3026,experimental,MT,2022.0,DIA,2022.0
E_ac15dd3026,experimental,QA,2022.0,DIA,2022.0
E_ac15dd3026,experimental,SA,2022.0,DIA,2022.0
E_ac15dd3026,experimental,SUM,2022.0,DIA,2022.0
E_ac96a67ff4,consistently outperforms,MT,2010.0,SUM,2010.0
E_ac96a67ff4,consistently outperforms,SUM,2010.0,SUM,2010.0
E_ac96a67ff4,consistently outperforms,SA,2011.0,SUM,2010.0
E_ac96a67ff4,consistently outperforms,QA,2015.0,SUM,2010.0
E_ac96a67ff4,consistently outperforms,DIA,2018.0,SUM,2010.0
E_acaeddf0e4,other models,SUM,2011.0,SUM,2011.0
E_acaeddf0e4,other models,MT,2012.0,SUM,2011.0
E_acaeddf0e4,other models,SA,2015.0,SUM,2011.0
E_acaeddf0e4,other models,DIA,2017.0,SUM,2011.0
E_acaeddf0e4,other models,QA,2018.0,SUM,2011.0
E_acc775c235,source sentences,MT,2011.0,MT,2011.0
E_acc775c235,source sentences,SUM,2014.0,MT,2011.0
E_acc775c235,source sentences,QA,2020.0,MT,2011.0
E_acc775c235,source sentences,SA,2020.0,MT,2011.0
E_ad27e4ee16,large margin,SUM,2010.0,SUM,2010.0
E_ad27e4ee16,large margin,MT,2012.0,SUM,2010.0
E_ad27e4ee16,large margin,SA,2012.0,SUM,2010.0
E_ad27e4ee16,large margin,DIA,2015.0,SUM,2010.0
E_ad27e4ee16,large margin,QA,2016.0,SUM,2010.0
E_ad5f82e879,domain,MT,2013.0,MT,2013.0
E_ad5f82e879,domain,SA,2014.0,MT,2013.0
E_ad5f82e879,domain,DIA,2018.0,MT,2013.0
E_ad5f82e879,domain,QA,2023.0,MT,2013.0
E_ad5f82e879,domain,SUM,2023.0,MT,2013.0
E_ad7d0e2941,teachers,MT,2019.0,MT,2019.0
E_ad7d0e2941,teachers,DIA,2022.0,MT,2019.0
E_ad7d0e2941,teachers,QA,2022.0,MT,2019.0
E_ad7d0e2941,teachers,SA,2023.0,MT,2019.0
E_ad7d0e2941,teachers,SUM,2023.0,MT,2019.0
E_ae2b1fca51,testing,DIA,2014.0,DIA,2014.0
E_ae2b1fca51,testing,MT,2018.0,DIA,2014.0
E_ae2b1fca51,testing,SA,2021.0,DIA,2014.0
E_ae2b1fca51,testing,SUM,2021.0,DIA,2014.0
E_ae2b1fca51,testing,QA,2023.0,DIA,2014.0
E_ae74ea4e2e,modern,DIA,2022.0,MT,2022.0
E_ae74ea4e2e,modern,MT,2022.0,MT,2022.0
E_ae74ea4e2e,modern,SA,2022.0,MT,2022.0
E_ae74ea4e2e,modern,SUM,2022.0,MT,2022.0
E_ae74ea4e2e,modern,QA,2023.0,MT,2022.0
E_aea6f99cff,consistently improves,MT,2013.0,MT,2013.0
E_aea6f99cff,consistently improves,DIA,2016.0,MT,2013.0
E_aea6f99cff,consistently improves,QA,2017.0,MT,2013.0
E_aea6f99cff,consistently improves,SA,2017.0,MT,2013.0
E_af0b511501,performance improvement,MT,2012.0,SA,2012.0
E_af0b511501,performance improvement,SA,2012.0,SA,2012.0
E_af0b511501,performance improvement,QA,2013.0,SA,2012.0
E_af0b511501,performance improvement,DIA,2019.0,SA,2012.0
E_af0b511501,performance improvement,SUM,2021.0,SA,2012.0
E_af14b067a4,association,SA,2011.0,SA,2011.0
E_af14b067a4,association,DIA,2022.0,SA,2011.0
E_af14b067a4,association,MT,2022.0,SA,2011.0
E_af14b067a4,association,QA,2022.0,SA,2011.0
E_af14b067a4,association,SUM,2022.0,SA,2011.0
E_af37d08ae2,regular,DIA,2022.0,DIA,2022.0
E_af37d08ae2,regular,QA,2022.0,DIA,2022.0
E_af37d08ae2,regular,SA,2023.0,DIA,2022.0
E_af37d08ae2,regular,SUM,2023.0,DIA,2022.0
E_af37d08ae2,regular,MT,2024.0,DIA,2022.0
E_afe2ee370e,therapeutic,DIA,2022.0,DIA,2022.0
E_afe2ee370e,therapeutic,MT,2022.0,DIA,2022.0
E_afe2ee370e,therapeutic,QA,2022.0,DIA,2022.0
E_afe2ee370e,therapeutic,SA,2022.0,DIA,2022.0
E_afe2ee370e,therapeutic,SUM,2022.0,DIA,2022.0
E_b04f3782a8,teaching,DIA,2017.0,DIA,2017.0
E_b04f3782a8,teaching,MT,2022.0,DIA,2017.0
E_b04f3782a8,teaching,QA,2022.0,DIA,2017.0
E_b04f3782a8,teaching,SA,2022.0,DIA,2017.0
E_b04f3782a8,teaching,SUM,2023.0,DIA,2017.0
E_b07286ebbb,removed,MT,2012.0,MT,2012.0
E_b07286ebbb,removed,SA,2013.0,MT,2012.0
E_b07286ebbb,removed,QA,2017.0,MT,2012.0
E_b07286ebbb,removed,SUM,2020.0,MT,2012.0
E_b07286ebbb,removed,DIA,2021.0,MT,2012.0
E_b081516f5b,training process,MT,2015.0,MT,2015.0
E_b081516f5b,training process,QA,2017.0,MT,2015.0
E_b081516f5b,training process,DIA,2018.0,MT,2015.0
E_b081516f5b,training process,SA,2018.0,MT,2015.0
E_b081516f5b,training process,SUM,2019.0,MT,2015.0
E_b0fe2606af,decrease,MT,2011.0,SA,2011.0
E_b0fe2606af,decrease,SA,2011.0,SA,2011.0
E_b0fe2606af,decrease,SUM,2015.0,SA,2011.0
E_b0fe2606af,decrease,QA,2016.0,SA,2011.0
E_b0fe2606af,decrease,DIA,2018.0,SA,2011.0
E_b192459581,semantics,SA,2015.0,SA,2015.0
E_b192459581,semantics,MT,2017.0,SA,2015.0
E_b192459581,semantics,SUM,2019.0,SA,2015.0
E_b192459581,semantics,DIA,2020.0,SA,2015.0
E_b192459581,semantics,QA,2020.0,SA,2015.0
E_b1f964d519,word embeddings,SA,2014.0,SA,2014.0
E_b1f964d519,word embeddings,SUM,2014.0,SA,2014.0
E_b1f964d519,word embeddings,MT,2015.0,SA,2014.0
E_b1f964d519,word embeddings,QA,2015.0,SA,2014.0
E_b1f964d519,word embeddings,DIA,2016.0,SA,2014.0
E_b22b975e3f,knowledge distillation,MT,2017.0,MT,2017.0
E_b22b975e3f,knowledge distillation,DIA,2020.0,MT,2017.0
E_b22b975e3f,knowledge distillation,QA,2021.0,MT,2017.0
E_b22b975e3f,knowledge distillation,SA,2021.0,MT,2017.0
E_b22b975e3f,knowledge distillation,SUM,2021.0,MT,2017.0
E_b24e976029,conversation,SUM,2014.0,SUM,2014.0
E_b24e976029,conversation,SA,2015.0,SUM,2014.0
E_b24e976029,conversation,DIA,2016.0,SUM,2014.0
E_b24e976029,conversation,QA,2020.0,SUM,2014.0
E_b2803b5602,techniques,MT,2014.0,MT,2014.0
E_b2803b5602,techniques,QA,2016.0,MT,2014.0
E_b2803b5602,techniques,SA,2018.0,MT,2014.0
E_b2803b5602,techniques,SUM,2021.0,MT,2014.0
E_b2803b5602,techniques,DIA,2022.0,MT,2014.0
E_b29f2e40b4,further improvement,MT,2010.0,MT,2010.0
E_b29f2e40b4,further improvement,SUM,2010.0,MT,2010.0
E_b29f2e40b4,further improvement,SA,2012.0,MT,2010.0
E_b29f2e40b4,further improvement,QA,2018.0,MT,2010.0
E_b29f2e40b4,further improvement,DIA,2020.0,MT,2010.0
E_b32d73e56e,another,DIA,2022.0,QA,2022.0
E_b32d73e56e,another,MT,2022.0,QA,2022.0
E_b32d73e56e,another,QA,2022.0,QA,2022.0
E_b32d73e56e,another,SA,2022.0,QA,2022.0
E_b32d73e56e,another,SUM,2022.0,QA,2022.0
E_b3b9eb34b5,pre-trained models,DIA,2017.0,MT,2017.0
E_b3b9eb34b5,pre-trained models,MT,2017.0,MT,2017.0
E_b3b9eb34b5,pre-trained models,QA,2019.0,MT,2017.0
E_b3b9eb34b5,pre-trained models,SA,2020.0,MT,2017.0
E_b3b9eb34b5,pre-trained models,SUM,2021.0,MT,2017.0
E_b40cb1a659,training corpus,MT,2010.0,MT,2010.0
E_b40cb1a659,training corpus,DIA,2013.0,MT,2010.0
E_b40cb1a659,training corpus,SA,2016.0,MT,2010.0
E_b40cb1a659,training corpus,SUM,2018.0,MT,2010.0
E_b427584661,hidden layer,MT,2014.0,MT,2014.0
E_b427584661,hidden layer,DIA,2016.0,MT,2014.0
E_b427584661,hidden layer,QA,2016.0,MT,2014.0
E_b427584661,hidden layer,SA,2017.0,MT,2014.0
E_b4a88417b3,result,MT,2010.0,MT,2010.0
E_b4a88417b3,result,SA,2010.0,MT,2010.0
E_b4a88417b3,result,QA,2013.0,MT,2010.0
E_b4a88417b3,result,SUM,2015.0,MT,2010.0
E_b4a88417b3,result,DIA,2018.0,MT,2010.0
E_b5b6116573,toward,DIA,2022.0,DIA,2022.0
E_b5b6116573,toward,MT,2022.0,DIA,2022.0
E_b5b6116573,toward,QA,2022.0,DIA,2022.0
E_b5b6116573,toward,SA,2022.0,DIA,2022.0
E_b5b6116573,toward,SUM,2022.0,DIA,2022.0
E_b5dc07c408,self-attention,DIA,2018.0,DIA,2018.0
E_b5dc07c408,self-attention,MT,2018.0,DIA,2018.0
E_b5dc07c408,self-attention,QA,2018.0,DIA,2018.0
E_b5dc07c408,self-attention,SA,2018.0,DIA,2018.0
E_b5dc07c408,self-attention,SUM,2019.0,DIA,2018.0
