paper_id,year,semantic_novelty,structural_novelty,triple_count,cited_by_count,reference_count,citation_signal,struct_norm,semantic_norm,citation_norm,composite_novelty
SKG_SUM_190,2016,0.0535987615585327,0.8764044943820225,89.0,99,42,4.605170185988092,0.8764044935056179,0.05359887432473964,0.5090473376977559,0.5105465302524804
SKG_MT_673,2016,0.0756570100784301,0.7837837837837838,111.0,182,38,5.209486152841421,0.783783783,0.07565712019303099,0.5758473519493309,0.4797394747721455
SKG_SUM_217,2016,0.0784465074539184,0.8688524590163934,61.0,24,27,3.2188758248682006,0.8688524581475409,0.07844661723319582,0.35580881983783924,0.5013857579508327
SKG_MT_658,2016,0.0564092397689819,0.7294117647058823,170.0,445,31,6.100318952020064,0.7294117639764705,0.05640935219734329,0.6743184282486381,0.45470146569203634
SKG_SUM_197,2016,0.0809739232063293,0.9230769230769232,13.0,27,26,3.332204510175204,0.9230769221538463,0.0809740326817879,0.3683359715413411,0.5307616713037724
SKG_SUM_85,2016,0.0576114654541015,0.7980769230769231,104.0,922,25,6.827629234502852,0.7980769222788462,0.05761157773794422,0.7547140158220488,0.49755449381680567
SKG_SUM_78,2016,0.0664972066879272,0.8529411764705882,68.0,13,33,2.6390573296152584,0.8529411756176469,0.06649731790362141,0.29171671261138277,0.4822411862314103
SKG_SUM_128,2016,0.0700438618659973,0.8596491228070176,57.0,25,27,3.258096538021482,0.8596491219473683,0.07004397265535066,0.3601442078489126,0.49385657082071566
SKG_SA_617,2016,0.0657135248184204,0.8888888888888888,9.0,13,14,2.6390573296152584,0.8888888879999999,0.06571363612832043,0.29171671261138277,0.4999015697124664
SKG_SUM_108,2016,0.0262849926948547,0.7425742574257426,101.0,48,49,3.8918202981106265,0.7425742566831682,0.026285108744430002,0.430194907362849,0.42482066257564105
SKG_MT_1311,2016,0.0285307168960571,0.801980198019802,101.0,2,28,1.0986122886681098,0.8019801972178218,0.028530832675675525,0.12143865223702852,0.424546296902884
SKG_MT_1304,2016,0.0606485605239868,0.7246376811594203,69.0,14,34,2.70805020110221,0.7246376804347825,0.060648672442742524,0.29934306215594814,0.4165126154100831
SKG_MT_999,2016,0.0556730031967163,0.7946428571428571,112.0,21,41,3.091042453358316,0.7946428563482142,0.05567311571358016,0.3416783458688142,0.4537585090464206
SKG_MT_1219,2016,0.0623693466186523,0.6632653061224489,98.0,402,27,5.998936561946683,0.6632653054591836,0.06236945833055357,0.6631117988143304,0.42289161594324626
SKG_SA_463,2016,0.0573166012763977,0.6382978723404256,47.0,11,17,2.4849066497880004,0.6382978717021276,0.057316713595685825,0.27467717009694514,0.36954333829903263
SKG_SA_504,2016,0.0608576536178588,0.8432835820895522,134.0,20,42,3.044522437723423,0.8432835812462686,0.060857765511479596,0.336536105918453,0.4796385074195714
SKG_SA_497,2016,0.0503815412521362,0.8348623853211009,218.0,423,51,6.049733455231958,0.8348623844862385,0.05038165440508287,0.6687267972282572,0.5044565337279782
SKG_MT_698,2016,0.0407482385635376,0.7719298245614035,171.0,3,43,1.3862943611198906,0.7719298237894736,0.040748352874496595,0.15323851785991663,0.4175881048305271
SKG_SA_462,2016,0.0529884099960327,0.8064516129032258,155.0,21,11,3.091042453358316,0.8064516120967741,0.052988522835609564,0.3416783458688142,0.4585890497695123
SKG_MT_731,2016,0.0358026623725891,0.7073170731707317,82.0,160,39,5.081404364984463,0.7073170724634146,0.03580277727805223,0.5616894184782655,0.42414858899075475
SKG_DIA_86,2016,0.0623896718025207,0.7927927927927928,111.0,4,27,1.6094379124341003,0.792792792,0.0623897835119787,0.17790440991891962,0.43914275039668343
SKG_SA_493,2016,0.0625293850898742,0.8070175438596491,228.0,340,27,5.831882477283517,0.8070175430526315,0.06252949678253736,0.644645936834232,0.49298516392275393
SKG_DIA_153,2016,0.0611971616744995,0.8253968253968254,126.0,73,44,4.30406509320417,0.8253968245714285,0.06119727352730827,0.47576371523462563,0.4847536932201001
SKG_SA_385,2016,0.0666338205337524,0.0,129.0,126,24,4.844187086458591,0.0,0.06663393173302436,0.5354678415956312,0.08020035685277287
SKG_DIA_109,2016,0.0679143071174621,0.8586956521739131,92.0,60,0,4.110873864173311,0.8586956513152174,0.06791441816280769,0.45440869971230236,0.5019544628939621
SKG_SA_431,2016,0.0620402097702026,0.8333333333333334,54.0,4,16,1.6094379124341003,0.8333333325,0.062040321521669176,0.17790440991891962,0.4592732358505596
SKG_SA_427,2016,0.0497554540634155,0.7981651376146789,109.0,38,11,3.6635616461296463,0.7981651368165137,0.04975556729162365,0.4049636011559828,0.45948115544050455
SKG_SA_426,2016,0.0542491674423217,0.7578947368421053,95.0,5,45,1.791759469228055,0.7578947360842105,0.05424928013034382,0.19805791116698682,0.4204528712109415
SKG_MT_574,2016,0.0629630088806152,0.7751937984496124,129.0,191,32,5.2574953720277815,0.7751937976744185,0.06296312052115277,0.5811542058167783,0.47089756762734825
SKG_MT_2,2016,0.0515788793563842,0.8232558139534883,215.0,102,22,4.634728988229636,0.8232558131302324,0.05157899236539972,0.5123147152275538,0.4834909750340315
SKG_MT_1,2016,0.0581951141357421,0.8262108262108262,351.0,57,23,4.060443010546419,0.8262108253846153,0.058195226349424825,0.4488341626724543,0.481266919499323
SKG_MT_201,2016,0.0591543912887573,0.8045112781954887,133.0,199,36,5.298317366548036,0.8045112773909774,0.05915450338712602,0.5856665966277141,0.4844840997131105
SKG_MT_1190,2016,0.0545893907546997,0.8085106382978723,47.0,2,24,1.0986122886681098,0.8085106374893616,0.05458950340182383,0.12143865223702852,0.4382349853291132
SKG_SA_309,2016,0.0647317171096801,0.7941176470588235,102.0,11,29,2.4849066497880004,0.7941176462647058,0.06473182853760254,0.27467717009694514,0.45041927155708844
SKG_DIA_158,2016,0.0712078809738159,0.7555555555555555,90.0,69,35,4.248495242049359,0.7555555547999999,0.07120799162324337,0.46962112253030247,0.45322308630232755
SKG_SA_369,2016,0.0792735815048217,0.6404494382022472,89.0,3,7,1.3862943611198906,0.6404494375617977,0.07927369118467714,0.15323851785991663,0.36725804704076137
SKG_SA_354,2016,0.0633554458618164,0.7840909090909091,88.0,3,6,1.3862943611198906,0.784090908306818,0.0633555574551794,0.15323851785991663,0.43271152892147247
SKG_SA_252,2016,0.0706179738044738,0.7142857142857143,35.0,23,5,3.1780538303479458,0.7142857135714286,0.07061808452481357,0.35129642902690345,0.42051973349833005
SKG_SA_238,2016,0.0650508999824523,0.6792452830188679,106.0,2305,37,7.743269700829004,0.6792452823396226,0.06505101137200597,0.8559272876116236,0.45123577447977603
SKG_SA_275,2016,0.0666583180427551,0.7267441860465116,172.0,1027,48,6.93537044601511,0.7267441853197674,0.06665842923908222,0.7666235380906331,0.4666978181645799
SKG_SA_269,2016,0.0681542158126831,0.7974683544303798,79.0,37,12,3.6375861597263857,0.7974683536329114,0.06815432682918944,0.4020923169981863,0.46620513924795004
SKG_MT_513,2016,0.047369360923767,0.768,125.0,6,26,1.9459101490553132,0.7679999992319999,0.04736947443880568,0.2150974536814245,0.42445753475966463
SKG_DIA_204,2016,0.0666338205337524,0.8294573643410853,129.0,126,24,4.844187086458591,0.8294573635116279,0.06663393173302436,0.5354678415956312,0.49492903860858684
SKG_PAR_9,2016,0.0801770091056823,0.8048780487804879,41.0,14,11,2.70805020110221,0.8048780479756097,0.08017711867693737,0.29934306215594814,0.46444417767417456
SKG_PAR_7,2016,0.0762922167778015,0.8865248226950354,141.0,20,59,3.044522437723423,0.8865248218085106,0.07629232681604464,0.336536105918453,0.5074329522225185
SKG_PAR_36,2016,0.0682708024978637,0.837037037037037,135.0,6,23,1.9459101490553132,0.8370370361999999,0.06827091350035523,0.2150974536814245,0.4673366288682845
SKG_MT_1166,2016,0.076712965965271,0.8163265306122449,49.0,1,26,0.6931471805599453,0.8163265297959184,0.07671307595293618,0.07661925892995831,0.4465104211721295
SKG_MT_1160,2016,0.0540282130241394,0.8130841121495327,107.0,124,22,4.8283137373023015,0.8130841113364485,0.054028325738722294,0.533713229756759,0.48152470893938903
SKG_MT_215,2016,0.0578573942184448,0.725,80.0,50,27,3.9318256327243257,0.7249999992749999,0.0578575064727246,0.43461702603737135,0.4291047048303269
SKG_SA_160,2016,0.0575721859931945,0.7681159420289855,138.0,90,26,4.51085950651685,0.7681159412608695,0.05757229828175897,0.49862240260037877,0.4569491302031762
SKG_DIA_245,2016,0.0872243046760559,0.9444444444444444,18.0,73,10,4.30406509320417,0.9444444434999999,0.08722441340016067,0.47576371523462563,0.5546883586335268
SKG_SA_193,2016,0.0594085454940795,0.7352941176470589,68.0,60,32,4.110873864173311,0.7352941169117647,0.059408657561896526,0.45440869971230236,0.43685139145187124
SKG_SA_190,2016,0.0698505640029907,0.865979381443299,97.0,28,18,3.367295829986474,0.8659793805773196,0.06985067481558024,0.372214903742496,0.4981514505891415
SKG_DIA_267,2016,0.0559598207473754,0.8303571428571429,112.0,172,50,5.153291594497779,0.8303571420267857,0.05595993322976113,0.5696357052212753,0.4945261148274248
SKG_MT_901,2016,0.0840393304824829,0.7439024390243902,82.0,1,38,0.6931471805599453,0.7439024382804877,0.0840394395894511,0.07661925892995831,0.4132289208690202
SKG_MT_897,2016,0.0326648950576782,0.8666666666666667,105.0,51,23,3.9512437185814275,0.8666666658,0.032665010340330064,0.43676346677887096,0.4900756837140191
SKG_MT_895,2016,0.0615622401237487,0.8409090909090909,176.0,732,27,6.597145701886651,0.8409090900681818,0.061562351932671656,0.7292367752591624,0.5180031633330758
SKG_MT_459,2016,0.0529653429985046,0.7592592592592593,162.0,147,20,4.997212273764115,0.7592592585,0.052965455840854325,0.5523829741645838,0.4560541090028001
SKG_DIA_260,2016,0.0891437530517578,0.8333333333333334,12.0,24,40,3.2188758248682006,0.8333333325,0.08914386154512707,0.35580881983783924,0.4879050928518347
SKG_MT_1138,2016,0.0737776756286621,0.8775510204081632,49.0,5,13,1.791759469228055,0.8775510195306121,0.0737777859691764,0.19805791116698682,0.4880924152696753
SKG_MT_241,2016,0.0515787005424499,0.0211267605633802,142.0,102,22,4.634728988229636,0.021126760542253438,0.05157881355148691,0.5123147152275538,0.08242637721447686
SKG_MT_237,2016,0.0584962964057922,0.7959183673469388,49.0,8,28,2.1972245773362196,0.7959183665510203,0.05849640858327003,0.24287730447405703,0.44564547715622393
SKG_MT_230,2016,0.0543547868728637,0.6666666666666666,42.0,0,17,0.0,0.6666666659999999,0.05435489954818939,0.0,0.3550752928192757
SKG_SA_17,2016,0.0603054761886596,0.7709923664122137,131.0,185,46,5.225746673713202,0.7709923656412213,0.06030558814865724,0.577644761062363,0.46738289418630985
SKG_SA_8,2016,0.0719487071037292,0.7678018575851393,323.0,6,29,1.9459101490553132,0.7678018568173374,0.0719488176641025,0.2150974536814245,0.43419020084245213
SKG_SA_41,2016,0.055937647819519,0.7931034482758621,145.0,109,21,4.700480365792417,0.7931034474827586,0.05593776030457012,0.5195827557877338,0.47088510344198076
SKG_SA_26,2016,0.0669784545898437,0.8985507246376812,69.0,0,14,0.0,0.8985507237391304,0.06697856574768743,0.0,0.4760667881686402
SKG_MT_905,2016,0.0653390884399414,0.7525773195876289,97.0,38,25,3.6635616461296463,0.7525773188350515,0.06533919979485217,0.4049636011559828,0.4429206994510649
SKG_MT_431,2016,0.1231083869934082,1.0,2.0,25,16,3.258096538021482,0.9999999989999999,0.12310849140391346,0.3601442078489126,0.5852578168464566
SKG_SA_89,2016,0.0641745328903198,0.8947368421052632,95.0,8,13,2.1972245773362196,0.8947368412105262,0.06417464438522093,0.24287730447405703,0.49732600880675715
SKG_SA_85,2016,0.062421441078186,0.8095238095238095,105.0,49,19,3.912023005428146,0.8095238087142856,0.06242155278382503,0.43242807876779754,0.47297333334745256
SKG_QA_470,2016,0.1588285565376281,0.8392857142857143,112.0,67,31,4.219507705176107,0.8392857134464285,0.15882865665423765,0.46641689166025946,0.5298160085509352
SKG_DIA_310,2016,0.0687111020088195,0.8823529411764706,102.0,1047,56,6.954638864880987,0.8823529402941176,0.06871121295838295,0.7687534349085974,0.5455362988212717
SKG_MT_402,2016,0.0572742223739624,0.7651006711409396,149.0,15,22,2.772588722239781,0.7651006703758388,0.057274334698344864,0.30647703571983326,0.43610777263924067
SKG_PAR_110,2016,0.0574299097061157,0.8166666666666667,60.0,40,18,3.713572066704308,0.8166666658499999,0.0574300220117831,0.4104916642725502,0.4723545081569682
SKG_PAR_162,2016,0.076522946357727,0.9230769230769232,13.0,33,19,3.5263605246161616,0.9230769221538463,0.0765230563682343,0.38979763273030116,0.531127446897247
SKG_PAR_147,2016,0.0819347500801086,0.7083333333333334,24.0,33,14,3.5263605246161616,0.708333332625,0.0819348594400669,0.38979763273030116,0.42592037336155686
SKG_MT_1105,2016,0.0527690649032592,0.8314606741573034,89.0,95,39,4.564348191467836,0.8314606733258426,0.052769177769203375,0.50453494688682,0.48729150245928465
SKG_MT_247,2016,0.0629640817642211,0.8243243243243243,74.0,9,24,2.302585092994046,0.8243243235,0.06296419340462968,0.25452366884887795,0.4628002059967396
SKG_PAR_135,2016,0.0590742826461792,0.8217821782178217,202.0,39,36,3.6888794541139363,0.8217821773960395,0.05907439475417772,0.40776218670879455,0.4752970652705703
SKG_QA_376,2016,0.0595220327377319,0.826530612244898,98.0,108,42,4.6913478822291435,0.8265306114183673,0.059522144791906706,0.5185732672657684,0.48893149035252315
SKG_QA_375,2016,0.0641430020332336,0.7014218009478673,211.0,19,40,2.995732273553991,0.7014218002464455,0.06414311353192503,0.33114292777883625,0.40948243831387643
SKG_QA_366,2016,0.0608293414115905,0.7087378640776699,103.0,5,7,1.791759469228055,0.708737863368932,0.06082945330861468,0.19805791116698682,0.3985065041246105
SKG_QA_421,2016,0.0704249143600463,0.7678571428571429,112.0,17,23,2.8903717578961645,0.7678571420892857,0.07042502510359361,0.3194965634040153,0.4440482374264818
SKG_QA_419,2016,0.0525309443473815,0.5374149659863946,147.0,30,33,3.4339872044851463,0.5374149654489796,0.05253105724194998,0.3795868498953761,0.3276785906108074
SKG_QA_407,2016,0.0620242357254028,0.8205128205128205,117.0,13,38,2.6390573296152584,0.8205128196923076,0.0620243474787896,0.29171671261138277,0.46423782009880793
SKG_MT_960,2016,0.0613309741020202,0.7307692307692307,78.0,131,20,4.882801922586371,0.7307692300384614,0.06133108593874348,0.539736257035801,0.4438906750983082
SKG_MT_381,2016,0.0253340601921081,0.7745664739884393,173.0,40,34,3.713572066704308,0.7745664732138727,0.025334176355994307,0.4104916642725502,0.4384660735765891
SKG_QA_405,2016,0.0750465393066406,0.8043478260869565,92.0,74,40,4.31748811353631,0.8043478252826086,0.07504664949462572,0.47724747207486773,0.47991731964664136
SKG_QA_312,2016,0.0788822174072265,0.8,90.0,102,32,4.634728988229636,0.7999999992,0.07888232713412753,0.5123147152275538,0.4827844019764064
SKG_QA_340,2016,0.0756670236587524,0.902439024390244,41.0,50,57,3.9318256327243257,0.9024390234878049,0.07566713377214955,0.43461702603737135,0.5249480678564994
SKG_QA_337,2016,0.0559293627738952,0.7272727272727273,77.0,20,17,3.044522437723423,0.7272727265454545,0.05592947525994226,0.336536105918453,0.41966176396854943
SKG_QA_335,2016,0.0628441572189331,0.7299270072992701,137.0,125,44,4.836281906951478,0.729927006569343,0.06284426887375774,0.5345940170854399,0.4435606125427186
SKG_MT_994,2016,0.072394847869873,0.7448979591836735,98.0,643,34,6.467698726104354,0.7448979584387755,0.07239495837661604,0.7149279363381821,0.4728997562038524
SKG_MT_370,2016,0.0568192601203918,0.768595041322314,121.0,46,38,3.8501476017100584,0.768595040553719,0.05681937249946494,0.4255884814761487,0.4495841174242603
SKG_MT_365,2016,0.026400864124298,0.8455284552845529,123.0,16,34,2.833213344056216,0.8455284544390244,0.02640098015994448,0.31317837380034286,0.4646424566635243
SKG_MT_362,2016,0.0693145990371704,0.9285714285714286,56.0,2,20,1.0986122886681098,0.928571427642857,0.06931470991418791,0.12143865223702852,0.5041554630108065
SKG_MT_360,2016,0.0564475059509277,0.7142857142857143,119.0,16,0,2.833213344056216,0.7142857135714286,0.056447618374689146,0.31317837380034286,0.4110397415156242
SKG_QA_345,2016,0.0556730031967163,0.0,112.0,21,41,3.091042453358316,0.0,0.05567311571358016,0.3416783458688142,0.056437080872313486
SKG_PAR_182,2016,0.0641677975654602,0.7631578947368421,76.0,61,31,4.127134385045092,0.7631578939736842,0.064167909061171,0.4562061088253344,0.45286672149384394
SKG_PAR_175,2016,0.05207359790802,0.7017543859649122,57.0,40,32,3.713572066704308,0.7017543852631578,0.05207371085756576,0.4104916642725502,0.4127558434018602
SKG_PAR_173,2016,0.0651772618293762,0.7128712871287128,101.0,60,21,4.110873864173311,0.7128712864158415,0.06517737320374002,0.45440869971230236,0.427947462460647
SKG_PAR_172,2016,0.0737776756286621,0.0,49.0,5,13,1.791759469228055,0.0,0.0737777859691764,0.19805791116698682,0.04931690550436925
SKG_PAR_223,2016,0.061306357383728,0.8695652173913043,69.0,119,38,4.787491742782046,0.869565216521739,0.06130646922341044,0.529200838945823,0.5122252798448159
SKG_QA_182,2016,0.0686712265014648,0.8413461538461539,208.0,1378,69,7.229113877793302,0.8413461530048076,0.06867133745582166,0.7990934156139125,0.5280509530461237
SKG_QA_197,2016,0.0634139776229858,0.8372093023255814,43.0,11,27,2.4849066497880004,0.837209301488372,0.06341408920931273,0.27467717009694514,0.4714380034376056
SKG_QA_261,2016,0.063646912574768,0.7910447761194029,134.0,79,22,4.382026634673881,0.791044775328358,0.06364702413309399,0.48438144563875285,0.4694193418812919
SKG_MT_1029,2016,0.0719059109687805,0.5957446808510638,47.0,1,18,0.6931471805599453,0.5957446802553191,0.07190602153429829,0.07661925892995831,0.33429667463437474
SKG_MT_327,2016,0.0678237676620483,0.5454545454545454,55.0,7,9,2.0794415416798357,0.5454545449090908,0.06782387871827757,0.2298577767898749,0.3228426016208439
SKG_QA_253,2016,0.0617713928222656,0.7746478873239436,71.0,26,33,3.295836866004329,0.7746478865492957,0.06177150460604646,0.3643159567110855,0.448464140788175
SKG_QA_70,2016,0.0555428266525268,0.75,216.0,262,39,5.572154032177765,0.7499999992499999,0.05554293918503909,0.6159360155575457,0.45881077685477023
SKG_QA_63,2016,0.0652276277542114,0.7796610169491526,118.0,13,34,2.6390573296152584,0.7796610161694915,0.06522773912252076,0.29171671261138277,0.4450932749948923
SKG_QA_131,2016,0.0608293414115905,0.6428571428571429,14.0,5,7,1.791759469228055,0.6428571422142857,0.06082945330861468,0.19805791116698682,0.3655661435472874
SKG_QA_118,2016,0.0567203760147094,0.7898089171974523,157.0,12,36,2.5649493574615367,0.7898089164076433,0.05672048840566934,0.2835249489189543,0.44594514845798483
SKG_MT_312,2016,0.0336729884147644,0.7857142857142857,84.0,100,23,4.61512051684126,0.7857142849285713,0.033673103576234084,0.5101472296073815,0.45734110685551743
SKG_MT_1298,2016,0.0564896464347839,0.7935483870967742,155.0,37,38,3.6375861597263857,0.7935483863032258,0.05648975885347967,0.4020923169981863,0.45957932839282334
SKG_MT_1288,2016,0.0633198022842407,0.8260869565217391,92.0,257,32,5.552959584921617,0.8260869556956522,0.06331991388188837,0.6138142954300135,0.4997528729435828
SKG_MT_107,2016,0.0577180981636047,0.6710526315789473,76.0,2,24,1.0986122886681098,0.6710526309078947,0.05771821043462918,0.12143865223702852,0.3707574648515019
SKG_MT_103,2016,0.0352527499198913,0.9322033898305084,118.0,29,49,3.4011973816621555,0.932203388898305,0.035252864891459006,0.37596232108590644,0.5177990725143268
SKG_MT_1233,2016,0.0710900425910949,0.8089887640449438,89.0,75,36,4.330733340286331,0.8089887632359549,0.07109015325468764,0.4787115759281447,0.48080160051266696
SKG_MT_1230,2016,0.0339782834053039,0.8426395939086294,197.0,25,26,3.258096538021482,0.8426395930659898,0.0339783985300743,0.3601442078489126,0.47092557672991586
SKG_MT_1229,2016,0.060630977153778,0.7727272727272727,66.0,0,29,0.0,0.7727272719545454,0.060631089074647405,0.0,0.41061607160713165
SKG_MT_1264,2016,0.0525309443473815,0.0,147.0,30,33,3.4339872044851463,0.0,0.05253105724194998,0.3795868498953761,0.058971107886317604
SKG_MT_1314,2016,0.0512396097183227,0.7814207650273224,183.0,253,36,5.537334267018537,0.7814207642459016,0.051239722768121575,0.6120871005255895,0.4724149812827584
SKG_SA_566,2016,0.0536736249923706,0.8767123287671232,73.0,22,31,3.1354942159291497,0.8767123278904109,0.05367373774957826,0.34659196479684096,0.4944848555247208
SKG_DIA_15,2016,0.085522174835205,0.8227848101265823,79.0,95,43,4.564348191467836,0.8227848093037975,0.08552228376392157,0.50453494688682,0.4960548128461494
SKG_SA_594,2016,0.07322758436203,0.7794117647058824,68.0,125,42,4.836281906951478,0.7794117639264705,0.07322769476867039,0.5345940170854399,0.4724563615792474
SKG_SA_583,2016,0.0514163970947265,0.8947368421052632,38.0,118,10,4.77912349311153,0.8947368412105262,0.0514165101232739,0.5282758274817674,0.5207626074027494
SKG_SA_634,2016,0.0803850293159484,0.8390804597701149,87.0,583,25,6.369900982828227,0.8390804589310343,0.08038513886219752,0.7041175473977179,0.522106039750168
SKG_SA_622,2017,0.0656781196594238,0.8277777777777777,180.0,18,29,2.9444389791664403,0.8277777769499999,0.06567823097357986,0.325473058068228,0.4727074866712547
SKG_SA_630,2017,0.0638157129287719,0.7727272727272727,44.0,98,40,4.59511985013459,0.7727272719545454,0.06381582446680653,0.5079363914129128,0.4626836049052866
SKG_SA_578,2017,0.0680529475212097,0.8181818181818182,110.0,34,16,3.5553480614894135,0.8181818173636364,0.06805305854988943,0.3930018636003441,0.47561231846180835
SKG_SA_593,2017,0.0639327764511108,0.7888888888888889,90.0,190,28,5.25227342804663,0.7888888880999999,0.06393288797507331,0.5805769813986016,0.47807529737988946
SKG_DIA_21,2017,0.071248173713684,0.8488372093023255,86.0,44,35,3.8066624897703196,0.8488372084534882,0.0712482843582679,0.4207817143929766,0.4949960894093489
SKG_MT_636,2017,0.0526908636093139,0.7924528301886793,106.0,32,28,3.4965075614664802,0.7924528293962264,0.0526909764846586,0.38649773917588437,0.4559525792095651
SKG_MT_645,2017,0.0607522130012512,0.6857142857142857,140.0,32,36,3.4965075614664802,0.6857142850285713,0.06075232490754693,0.38649773917588437,0.4058078463948929
SKG_MT_650,2017,0.0658863186836242,0.7764705882352941,170.0,10,50,2.3978952727983707,0.7764705874588235,0.0658864299727528,0.2650590869388559,0.44109577441239844
SKG_DIA_24,2017,0.1148929595947265,0.8181818181818182,44.0,145,24,4.983606621708336,0.8181818173636364,0.11489306499280232,0.5508790295378013,0.5101360376327193
SKG_DIA_25,2017,0.062942624092102,0.7365269461077845,167.0,32,26,3.4965075614664802,0.7365269453712574,0.06294273573509,0.38649773917588437,0.4320903408972531
SKG_SA_537,2017,0.0569862127304077,0.6933333333333334,75.0,7,21,2.0794415416798357,0.69333333264,0.056986325089411594,0.2298577767898749,0.39244697403475215
SKG_MT_88,2017,0.0705410242080688,0.7432432432432432,74.0,16,34,2.833213344056216,0.7432432424999998,0.07054113493765864,0.31317837380034286,0.43115591260509767
SKG_MT_104,2017,0.0583264231681823,0.7245508982035929,167.0,53,52,3.9889840465642745,0.7245508974790419,0.05832653536608046,0.4409352156410438,0.4296995844500575
SKG_MT_1287,2017,0.0578359365463256,0.8074534161490683,161.0,28,33,3.367295829986474,0.8074534153416149,0.05783604880318481,0.372214903742496,0.46408261756633096
SKG_MT_123,2017,0.0555282831192016,0.7005988023952096,167.0,134,27,4.90527477843843,0.7005988016946106,0.055528395653462154,0.5422203666300052,0.4267327957716907
SKG_MT_136,2017,0.0466148257255554,0.7678571428571429,56.0,101,44,4.624972813284271,0.7678571420892857,0.04661493933129621,0.5112362849673296,0.4536981752738943
SKG_SUM_191,2017,0.0883601903915405,0.675,40.0,62,21,4.143134726391533,0.674999999325,0.08836029897910128,0.4579747581554815,0.4186415950696887
SKG_SUM_103,2017,0.0815318822860717,0.8333333333333334,18.0,9,17,2.302585092994046,0.8333333325,0.08153199169445845,0.25452366884887795,0.47473182981267115
SKG_QA_145,2017,0.0723853111267089,0.6627906976744186,86.0,9,46,2.302585092994046,0.6627906970116278,0.07238542163459834,0.25452366884887795,0.385801884044541
SKG_MT_1034,2017,0.0622327923774719,0.75,44.0,6,20,1.9459101490553132,0.7499999992499999,0.06223290410578826,0.2150974536814245,0.4214029066354577
SKG_MT_1037,2017,0.0473276376724243,0.7121951219512195,205.0,4,37,1.6094379124341003,0.7121951212390243,0.0473277511924785,0.17790440991891962,0.39281910208839554
SKG_QA_157,2017,0.0890499949455261,0.8220338983050848,118.0,18,14,2.9444389791664403,0.8220338974830508,0.08905010345016597,0.325473058068228,0.47918429592841455
SKG_QA_119,2017,0.05478036403656,0.664179104477612,134.0,179,54,5.19295685089021,0.6641791038134328,0.05478047666072737,0.5740202322528932,0.41140376579629667
SKG_QA_58,2017,0.0664647221565246,0.765625,128.0,21,35,3.091042453358316,0.765624999234375,0.06646483337612374,0.3416783458688142,0.44356626755451845
SKG_QA_42,2017,0.0629017949104309,0.7131147540983607,122.0,27,19,3.332204510175204,0.7131147533852459,0.06290190655832695,0.3683359715413411,0.4185517364700878
SKG_QA_46,2017,0.0524789690971374,0.6412213740458015,131.0,19,27,2.995732273553991,0.6412213734045801,0.052479081997953786,0.33114292777883625,0.3747166122793552
SKG_QA_47,2017,0.0314452052116394,0.7655172413793103,145.0,174,57,5.1647859739235145,0.765517240613793,0.03144532064090929,0.5709062735192638,0.4524273759151866
SKG_QA_4,2017,0.0639605522155761,0.7846153846153846,195.0,213,26,5.365976015021851,0.7846153838307691,0.0639606637361997,0.5931454635287935,0.4772065037627438
SKG_QA_24,2017,0.076948344707489,0.9,20.0,2,14,1.0986122886681098,0.8999999991,0.07694845466685947,0.12143865223702852,0.4929232466404466
SKG_MT_321,2017,0.0770670771598815,0.8041237113402062,97.0,27,40,3.332204510175204,0.8041237105360824,0.07706718710497923,0.3683359715413411,0.469722327264167
SKG_MT_333,2017,0.0347242355346679,0.6363636363636364,11.0,11,18,2.4849066497880004,0.6363636357272726,0.034724350569767935,0.27467717009694514,0.359539275101238
SKG_MT_338,2017,0.0614315271377563,0.8278688524590164,122.0,36,32,3.6109179126442243,0.8278688516311475,0.06143163896239217,0.39914445630466727,0.4784215270309974
SKG_MT_1013,2017,0.0583688616752624,0.7874564459930313,287.0,72,39,4.290459441148391,0.7874564452055748,0.05836897386805907,0.474259770607843,0.4645017892107953
SKG_MT_351,2017,0.0579169988632202,0.6759259259259259,108.0,75,25,4.330733340286331,0.67592592525,0.05791711111033497,0.4787115759281447,0.4090009646619484
SKG_QA_235,2017,0.0703362226486206,0.8194444444444444,72.0,12,13,2.5649493574615367,0.8194444436249999,0.07033633340282948,0.2835249489189543,0.4662092500655272
SKG_QA_242,2017,0.0524142980575561,0.7522935779816514,109.0,10,43,2.3978952727983707,0.7522935772293577,0.05241441096614654,0.2650590869388559,0.4236184616950231
SKG_QA_223,2017,0.0576156377792358,0.7619047619047619,63.0,21,9,3.091042453358316,0.761904761142857,0.057615750062576965,0.3416783458688142,0.4381665151833407
SKG_QA_172,2017,0.0343810319900512,0.6090909090909091,110.0,91,31,4.5217885770490405,0.6090909084818181,0.034381147066407484,0.4998304826567576,0.3682809613331478
SKG_QA_175,2017,0.0656197667121887,0.8173076923076923,104.0,30,48,3.4339872044851463,0.8173076914903845,0.06561987803335934,0.3795868498953761,0.4728604819480736
SKG_QA_26,2017,0.0607736706733703,0.8,15.0,43,27,3.784189633918261,0.7999999992,0.06077378257708662,0.4182976047987725,0.4661392731107119
SKG_PAR_203,2017,0.08868408203125,0.0,72.0,1,25,0.6931471805599453,0.0,0.088684190579876,0.07661925892995831,0.043135602124946236
SKG_PAR_210,2017,0.0545981526374816,0.7258064516129032,62.0,58,16,4.07753744390572,0.7258064508870967,0.054598265283552466,0.45072375099157447,0.4298149066561268
